Cycle,Year,DailyGDP,CyclyGDP,Population,GDPperCapita,Unemployment,Inflation
4237,11.6082,684.043,1.87409,187,3.65798,0.508021,0
4238,11.611,644.04,1.76449,187,3.44406,0.508021,-2.22031e-14
4239,11.6137,672.042,1.84121,187,3.59381,0.508021,2.22031e-14
4240,11.6164,656.041,1.79737,187,3.50824,0.508021,-2.22031e-14
4241,11.6192,676.042,1.85217,187,3.6152,0.508021,2.22031e-14
4242,11.6219,688.043,1.88505,187,3.67937,0.508021,0
4243,11.6247,672.042,1.84121,187,3.59381,0.508021,0
4244,11.6274,700.044,1.91793,187,3.74355,0.508021,0
4245,11.6301,680.042,1.86313,187,3.63659,0.508021,0
4246,11.6329,680.042,1.86313,187,3.63659,0.508021,0
4247,11.6356,668.042,1.83025,187,3.57242,0.508021,0
4248,11.6384,668.042,1.83025,187,3.57242,0.508021,0
4249,11.6411,652.041,1.78641,187,3.48685,0.508021,-2.22031e-14
4250,11.6438,704.044,1.92889,187,3.76494,0.508021,2.22031e-14
4251,11.6466,652.041,1.78641,187,3.48685,0.508021,-2.22031e-14
4252,11.6493,668.042,1.83025,187,3.57242,0.508021,2.22031e-14
4253,11.6521,668.042,1.83025,187,3.57242,0.508021,0
4254,11.6548,660.041,1.80833,187,3.52963,0.508021,-2.22031e-14
4255,11.6575,648.04,1.77545,187,3.46546,0.508021,0
4256,11.6603,656.041,1.79737,187,3.50824,0.508021,0
4257,11.663,708.044,1.93985,187,3.78633,0.508021,2.22031e-14
4258,11.6658,668.042,1.83025,187,3.57242,0.508021,0
4259,11.6685,676.042,1.85217,187,3.6152,0.508021,0
4260,11.6712,684.043,1.87409,187,3.65798,0.508021,0
4261,11.674,688.043,1.88505,187,3.67937,0.508021,0
4262,11.6767,684.043,1.87409,187,3.65798,0.508021,0
4263,11.6795,700.044,1.91793,187,3.74355,0.508021,0
4264,11.6822,664.041,1.81929,187,3.55102,0.508021,-2.22031e-14
4265,11.6849,680.042,1.86313,187,3.63659,0.508021,2.22031e-14
4266,11.6877,680.042,1.86313,187,3.63659,0.508021,0
4267,11.6904,696.043,1.90697,187,3.72216,0.508021,0
4268,11.6932,688.043,1.88505,187,3.67937,0.508021,0
4269,11.6959,672.042,1.84121,187,3.59381,0.508021,0
4270,11.6986,704.044,1.92889,187,3.76494,0.508021,0
4271,11.7014,680.042,1.86313,187,3.63659,0.508021,0
4272,11.7041,684.043,1.87409,187,3.65798,0.508021,0
4273,11.7068,680.042,1.86313,187,3.63659,0.508021,0
4274,11.7096,668.042,1.83025,187,3.57242,0.508021,0
4275,11.7123,704.044,1.92889,187,3.76494,0.508021,0
4276,11.7151,688.043,1.88505,187,3.67937,0.508021,0
4277,11.7178,684.043,1.87409,187,3.65798,0.508021,0
4278,11.7205,696.043,1.90697,187,3.72216,0.508021,0
4279,11.7233,660.041,1.80833,187,3.52963,0.508021,-2.22031e-14
4280,11.726,656.041,1.79737,187,3.50824,0.508021,0
4281,11.7288,684.043,1.87409,187,3.65798,0.508021,2.22031e-14
4282,11.7315,660.041,1.80833,187,3.52963,0.508021,-2.22031e-14
4283,11.7342,700.044,1.91793,187,3.74355,0.508021,2.22031e-14
4284,11.737,688.043,1.88505,187,3.67937,0.508021,0
4285,11.7397,684.043,1.87409,187,3.65798,0.508021,0
4286,11.7425,688.043,1.88505,187,3.67937,0.508021,0
4287,11.7452,680.042,1.86313,187,3.63659,0.508021,0
4288,11.7479,700.044,1.91793,187,3.74355,0.508021,0
4289,11.7507,680.042,1.86313,187,3.63659,0.508021,0
4290,11.7534,676.042,1.85217,187,3.6152,0.508021,0
4291,11.7562,660.041,1.80833,187,3.52963,0.508021,-2.22031e-14
4292,11.7589,656.041,1.79737,187,3.50824,0.508021,0
4293,11.7616,672.042,1.84121,187,3.59381,0.508021,2.22031e-14
4294,11.7644,680.042,1.86313,187,3.63659,0.508021,0
4295,11.7671,680.042,1.86313,187,3.63659,0.508021,0
4296,11.7699,676.042,1.85217,187,3.6152,0.508021,0
4297,11.7726,696.043,1.90697,187,3.72216,0.508021,0
4298,11.7753,676.042,1.85217,187,3.6152,0.508021,0
4299,11.7781,692.043,1.89601,187,3.70077,0.508021,0
4300,11.7808,712.044,1.95081,187,3.80772,0.508021,0
4301,11.7836,668.042,1.83025,187,3.57242,0.508021,0
4302,11.7863,672.042,1.84121,187,3.59381,0.508021,0
4303,11.789,660.041,1.80833,187,3.52963,0.508021,-2.22031e-14
4304,11.7918,644.04,1.76449,188,3.42575,0.510638,0
4305,11.7945,696.043,1.90697,188,3.70236,0.510638,2.22031e-14
4306,11.7973,704.044,1.92889,188,3.74491,0.510638,0
4307,11.8,696.043,1.90697,188,3.70236,0.510638,0
4308,11.8027,696.043,1.90697,188,3.70236,0.510638,0
4309,11.8055,692.043,1.89601,188,3.68108,0.510638,0
4310,11.8082,716.045,1.96177,188,3.80875,0.510638,0
4311,11.811,696.043,1.90697,188,3.70236,0.510638,0
4312,11.8137,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4313,11.8164,676.042,1.85217,188,3.59597,0.510638,2.22031e-14
4314,11.8192,672.042,1.84121,188,3.57469,0.510638,0
4315,11.8219,656.041,1.79737,188,3.48958,0.510638,-2.22031e-14
4316,11.8247,704.044,1.92889,188,3.74491,0.510638,2.22031e-14
4317,11.8274,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4318,11.8301,664.041,1.81929,188,3.53213,0.510638,0
4319,11.8329,676.042,1.85217,188,3.59597,0.510638,2.22031e-14
4320,11.8356,656.041,1.79737,188,3.48958,0.510638,-2.22031e-14
4321,11.8384,692.043,1.89601,188,3.68108,0.510638,2.22031e-14
4322,11.8411,688.043,1.88505,188,3.6598,0.510638,0
4323,11.8438,692.043,1.89601,188,3.68108,0.510638,0
4324,11.8466,644.04,1.76449,188,3.42575,0.510638,-2.22031e-14
4325,11.8493,656.041,1.79737,188,3.48958,0.510638,0
4326,11.8521,708.044,1.93985,188,3.76619,0.510638,2.22031e-14
4327,11.8548,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4328,11.8575,712.044,1.95081,188,3.78747,0.510638,2.22031e-14
4329,11.8603,692.043,1.89601,188,3.68108,0.510638,0
4330,11.863,684.043,1.87409,188,3.63852,0.510638,0
4331,11.8658,672.042,1.84121,188,3.57469,0.510638,0
4332,11.8685,684.043,1.87409,188,3.63852,0.510638,0
4333,11.8712,688.043,1.88505,188,3.6598,0.510638,0
4334,11.874,648.04,1.77545,188,3.44702,0.510638,-2.22031e-14
4335,11.8767,676.042,1.85217,188,3.59597,0.510638,2.22031e-14
4336,11.8795,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4337,11.8822,704.044,1.92889,188,3.74491,0.510638,2.22031e-14
4338,11.8849,668.042,1.83025,188,3.55341,0.510638,0
4339,11.8877,672.042,1.84121,188,3.57469,0.510638,0
4340,11.8904,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4341,11.8932,692.043,1.89601,188,3.68108,0.510638,2.22031e-14
4342,11.8959,696.043,1.90697,188,3.70236,0.510638,0
4343,11.8986,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4344,11.9014,680.042,1.86313,188,3.61725,0.510638,2.22031e-14
4345,11.9041,636.04,1.74257,188,3.38319,0.510638,-2.22031e-14
4346,11.9068,704.044,1.92889,188,3.74491,0.510638,2.22031e-14
4347,11.9096,676.042,1.85217,188,3.59597,0.510638,0
4348,11.9123,680.042,1.86313,188,3.61725,0.510638,0
4349,11.9151,696.043,1.90697,188,3.70236,0.510638,0
4350,11.9178,692.043,1.89601,188,3.68108,0.510638,0
4351,11.9205,656.041,1.79737,188,3.48958,0.510638,-2.22031e-14
4352,11.9233,692.043,1.89601,188,3.68108,0.510638,2.22031e-14
4353,11.926,684.043,1.87409,188,3.63852,0.510638,0
4354,11.9288,680.042,1.86313,188,3.61725,0.510638,0
4355,11.9315,692.043,1.89601,188,3.68108,0.510638,0
4356,11.9342,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4357,11.937,692.043,1.89601,188,3.68108,0.510638,2.22031e-14
4358,11.9397,692.043,1.89601,188,3.68108,0.510638,0
4359,11.9425,668.042,1.83025,188,3.55341,0.510638,0
4360,11.9452,688.043,1.88505,188,3.6598,0.510638,0
4361,11.9479,688.043,1.88505,188,3.6598,0.510638,0
4362,11.9507,672.042,1.84121,188,3.57469,0.510638,0
4363,11.9534,672.042,1.84121,188,3.57469,0.510638,0
4364,11.9562,696.043,1.90697,188,3.70236,0.510638,0
4365,11.9589,696.043,1.90697,188,3.70236,0.510638,0
4366,11.9616,688.043,1.88505,188,3.6598,0.510638,0
4367,11.9644,696.043,1.90697,188,3.70236,0.510638,0
4368,11.9671,676.042,1.85217,188,3.59597,0.510638,0
4369,11.9699,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4370,11.9726,680.042,1.86313,188,3.61725,0.510638,2.22031e-14
4371,11.9753,692.043,1.89601,188,3.68108,0.510638,0
4372,11.9781,684.043,1.87409,188,3.63852,0.510638,0
4373,11.9808,668.042,1.83025,188,3.55341,0.510638,0
4374,11.9836,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4375,11.9863,704.044,1.92889,188,3.74491,0.510638,2.22031e-14
4376,11.989,688.043,1.88505,188,3.6598,0.510638,0
4377,11.9918,672.042,1.84121,188,3.57469,0.510638,0
4378,11.9945,688.043,1.88505,188,3.6598,0.510638,0
4379,11.9973,676.042,1.85217,188,3.59597,0.510638,0
4380,12,680.042,1.86313,188,3.61725,0.510638,0
4381,12.0027,648.04,1.77545,188,3.44702,0.510638,-2.22031e-14
4382,12.0055,656.041,1.79737,188,3.48958,0.510638,0
4383,12.0082,688.043,1.88505,188,3.6598,0.510638,2.22031e-14
4384,12.011,684.043,1.87409,188,3.63852,0.510638,0
4385,12.0137,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4386,12.0164,724.045,1.98369,188,3.8513,0.510638,2.22031e-14
4387,12.0192,676.042,1.85217,188,3.59597,0.510638,0
4388,12.0219,676.042,1.85217,188,3.59597,0.510638,0
4389,12.0247,676.042,1.85217,188,3.59597,0.510638,0
4390,12.0274,696.043,1.90697,188,3.70236,0.510638,0
4391,12.0301,664.041,1.81929,188,3.53213,0.510638,-2.22031e-14
4392,12.0329,684.043,1.87409,188,3.63852,0.510638,2.22031e-14
4393,12.0356,704.044,1.92889,188,3.74491,0.510638,0
4394,12.0384,672.042,1.84121,188,3.57469,0.510638,0
4395,12.0411,712.044,1.95081,188,3.78747,0.510638,0
4396,12.0438,648.04,1.77545,188,3.44702,0.510638,-2.22031e-14
4397,12.0466,680.042,1.86313,188,3.61725,0.510638,2.22031e-14
4398,12.0493,680.042,1.86313,188,3.61725,0.510638,0
4399,12.0521,680.042,1.86313,188,3.61725,0.510638,0
4400,12.0548,708.044,1.93985,188,3.76619,0.510638,0
4401,12.0575,660.041,1.80833,188,3.51086,0.510638,-2.22031e-14
4402,12.0603,640.04,1.75353,188,3.40447,0.510638,0
4403,12.063,672.042,1.84121,188,3.57469,0.510638,2.22031e-14
4404,12.0658,708.044,1.93985,188,3.76619,0.510638,0
4405,12.0685,688.043,1.88505,188,3.6598,0.510638,0
4406,12.0712,688.043,1.88505,188,3.6598,0.510638,0
4407,12.074,636.04,1.74257,188,3.38319,0.510638,-2.22031e-14
4408,12.0767,668.042,1.83025,188,3.55341,0.510638,2.22031e-14
4409,12.0795,680.042,1.86313,189,3.59811,0.513228,0
4410,12.0822,680.042,1.86313,189,3.59811,0.513228,0
4411,12.0849,688.043,1.88505,189,3.64044,0.513228,0
4412,12.0877,688.043,1.88505,189,3.64044,0.513228,0
4413,12.0904,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4414,12.0932,696.043,1.90697,189,3.68277,0.513228,2.22031e-14
4415,12.0959,704.044,1.92889,189,3.7251,0.513228,0
4416,12.0986,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4417,12.1014,680.042,1.86313,189,3.59811,0.513228,2.22031e-14
4418,12.1041,692.043,1.89601,189,3.6616,0.513228,0
4419,12.1068,676.042,1.85217,189,3.57694,0.513228,0
4420,12.1096,668.042,1.83025,189,3.53461,0.513228,0
4421,12.1123,672.042,1.84121,189,3.55578,0.513228,0
4422,12.1151,672.042,1.84121,189,3.55578,0.513228,0
4423,12.1178,680.042,1.86313,189,3.59811,0.513228,0
4424,12.1205,700.044,1.91793,189,3.70393,0.513228,0
4425,12.1233,676.042,1.85217,189,3.57694,0.513228,0
4426,12.126,684.043,1.87409,189,3.61927,0.513228,0
4427,12.1288,676.042,1.85217,189,3.57694,0.513228,0
4428,12.1315,688.043,1.88505,189,3.64044,0.513228,0
4429,12.1342,708.044,1.93985,189,3.74627,0.513228,0
4430,12.137,688.043,1.88505,189,3.64044,0.513228,0
4431,12.1397,644.04,1.76449,189,3.40762,0.513228,-2.22031e-14
4432,12.1425,688.043,1.88505,189,3.64044,0.513228,2.22031e-14
4433,12.1452,708.044,1.93985,189,3.74627,0.513228,0
4434,12.1479,688.043,1.88505,189,3.64044,0.513228,0
4435,12.1507,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4436,12.1534,676.042,1.85217,189,3.57694,0.513228,2.22031e-14
4437,12.1562,684.043,1.87409,189,3.61927,0.513228,0
4438,12.1589,672.042,1.84121,189,3.55578,0.513228,0
4439,12.1616,684.043,1.87409,189,3.61927,0.513228,0
4440,12.1644,700.044,1.91793,189,3.70393,0.513228,0
4441,12.1671,680.042,1.86313,189,3.59811,0.513228,0
4442,12.1699,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4443,12.1726,668.042,1.83025,189,3.53461,0.513228,2.22031e-14
4444,12.1753,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4445,12.1781,668.042,1.83025,189,3.53461,0.513228,2.22031e-14
4446,12.1808,696.043,1.90697,189,3.68277,0.513228,0
4447,12.1836,672.042,1.84121,189,3.55578,0.513228,0
4448,12.1863,680.042,1.86313,189,3.59811,0.513228,0
4449,12.189,676.042,1.85217,189,3.57694,0.513228,0
4450,12.1918,688.043,1.88505,189,3.64044,0.513228,0
4451,12.1945,680.042,1.86313,189,3.59811,0.513228,0
4452,12.1973,688.043,1.88505,189,3.64044,0.513228,0
4453,12.2,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4454,12.2027,684.043,1.87409,189,3.61927,0.513228,2.22031e-14
4455,12.2055,696.043,1.90697,189,3.68277,0.513228,0
4456,12.2082,672.042,1.84121,189,3.55578,0.513228,0
4457,12.211,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4458,12.2137,696.043,1.90697,189,3.68277,0.513228,2.22031e-14
4459,12.2164,700.044,1.91793,189,3.70393,0.513228,0
4460,12.2192,728.045,1.99464,189,3.85209,0.513228,0
4461,12.2219,684.043,1.87409,189,3.61927,0.513228,0
4462,12.2247,688.043,1.88505,189,3.64044,0.513228,0
4463,12.2274,684.043,1.87409,189,3.61927,0.513228,0
4464,12.2301,708.044,1.93985,189,3.74627,0.513228,0
4465,12.2329,692.043,1.89601,189,3.6616,0.513228,0
4466,12.2356,644.04,1.76449,189,3.40762,0.513228,-2.22031e-14
4467,12.2384,676.042,1.85217,189,3.57694,0.513228,2.22031e-14
4468,12.2411,684.043,1.87409,189,3.61927,0.513228,0
4469,12.2438,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4470,12.2466,664.041,1.81929,189,3.51345,0.513228,0
4471,12.2493,684.043,1.87409,189,3.61927,0.513228,2.22031e-14
4472,12.2521,668.042,1.83025,189,3.53461,0.513228,0
4473,12.2548,672.042,1.84121,189,3.55578,0.513228,0
4474,12.2575,696.043,1.90697,189,3.68277,0.513228,0
4475,12.2603,672.042,1.84121,189,3.55578,0.513228,0
4476,12.263,684.043,1.87409,189,3.61927,0.513228,0
4477,12.2658,708.044,1.93985,189,3.74627,0.513228,0
4478,12.2685,656.041,1.79737,189,3.47112,0.513228,-2.22031e-14
4479,12.2712,708.044,1.93985,189,3.74627,0.513228,2.22031e-14
4480,12.274,680.042,1.86313,189,3.59811,0.513228,0
4481,12.2767,684.043,1.87409,189,3.61927,0.513228,0
4482,12.2795,688.043,1.88505,189,3.64044,0.513228,0
4483,12.2822,676.042,1.85217,189,3.57694,0.513228,0
4484,12.2849,696.043,1.90697,189,3.68277,0.513228,0
4485,12.2877,668.042,1.83025,189,3.53461,0.513228,0
4486,12.2904,644.04,1.76449,189,3.40762,0.513228,-2.22031e-14
4487,12.2932,680.042,1.86313,189,3.59811,0.513228,2.22031e-14
4488,12.2959,704.044,1.92889,189,3.7251,0.513228,0
4489,12.2986,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4490,12.3014,696.043,1.90697,189,3.68277,0.513228,2.22031e-14
4491,12.3041,728.045,1.99464,189,3.85209,0.513228,0
4492,12.3068,668.042,1.83025,189,3.53461,0.513228,0
4493,12.3096,656.041,1.79737,189,3.47112,0.513228,-2.22031e-14
4494,12.3123,688.043,1.88505,189,3.64044,0.513228,2.22031e-14
4495,12.3151,672.042,1.84121,189,3.55578,0.513228,0
4496,12.3178,696.043,1.90697,189,3.68277,0.513228,0
4497,12.3205,680.042,1.86313,189,3.59811,0.513228,0
4498,12.3233,692.043,1.89601,189,3.6616,0.513228,0
4499,12.326,696.043,1.90697,189,3.68277,0.513228,0
4500,12.3288,680.042,1.86313,189,3.59811,0.513228,0
4501,12.3315,656.041,1.79737,189,3.47112,0.513228,-2.22031e-14
4502,12.3342,660.041,1.80833,189,3.49228,0.513228,0
4503,12.337,688.043,1.88505,189,3.64044,0.513228,2.22031e-14
4504,12.3397,700.044,1.91793,189,3.70393,0.513228,0
4505,12.3425,688.043,1.88505,189,3.64044,0.513228,0
4506,12.3452,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4507,12.3479,684.043,1.87409,189,3.61927,0.513228,2.22031e-14
4508,12.3507,684.043,1.87409,189,3.61927,0.513228,0
4509,12.3534,692.043,1.89601,189,3.6616,0.513228,0
4510,12.3562,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4511,12.3589,680.042,1.86313,189,3.59811,0.513228,2.22031e-14
4512,12.3616,676.042,1.85217,189,3.57694,0.513228,0
4513,12.3644,676.042,1.85217,189,3.57694,0.513228,0
4514,12.3671,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4515,12.3699,696.043,1.90697,189,3.68277,0.513228,2.22031e-14
4516,12.3726,692.043,1.89601,189,3.6616,0.513228,0
4517,12.3753,696.043,1.90697,189,3.68277,0.513228,0
4518,12.3781,712.044,1.95081,189,3.76743,0.513228,0
4519,12.3808,684.043,1.87409,189,3.61927,0.513228,0
4520,12.3836,692.043,1.89601,189,3.6616,0.513228,0
4521,12.3863,680.042,1.86313,189,3.59811,0.513228,0
4522,12.389,676.042,1.85217,189,3.57694,0.513228,0
4523,12.3918,684.043,1.87409,189,3.61927,0.513228,0
4524,12.3945,700.044,1.91793,189,3.70393,0.513228,0
4525,12.3973,688.043,1.88505,189,3.64044,0.513228,0
4526,12.4,680.042,1.86313,189,3.59811,0.513228,0
4527,12.4027,684.043,1.87409,189,3.61927,0.513228,0
4528,12.4055,684.043,1.87409,189,3.61927,0.513228,0
4529,12.4082,708.044,1.93985,189,3.74627,0.513228,0
4530,12.411,664.041,1.81929,189,3.51345,0.513228,-2.22031e-14
4531,12.4137,692.043,1.89601,189,3.6616,0.513228,2.22031e-14
4532,12.4164,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4533,12.4192,668.042,1.83025,189,3.53461,0.513228,2.22031e-14
4534,12.4219,700.044,1.91793,189,3.70393,0.513228,0
4535,12.4247,676.042,1.85217,189,3.57694,0.513228,0
4536,12.4274,688.043,1.88505,189,3.64044,0.513228,0
4537,12.4301,688.043,1.88505,189,3.64044,0.513228,0
4538,12.4329,692.043,1.89601,189,3.6616,0.513228,0
4539,12.4356,684.043,1.87409,189,3.61927,0.513228,0
4540,12.4384,692.043,1.89601,189,3.6616,0.513228,0
4541,12.4411,672.042,1.84121,189,3.55578,0.513228,0
4542,12.4438,684.043,1.87409,189,3.61927,0.513228,0
4543,12.4466,680.042,1.86313,189,3.59811,0.513228,0
4544,12.4493,700.044,1.91793,189,3.70393,0.513228,0
4545,12.4521,684.043,1.87409,189,3.61927,0.513228,0
4546,12.4548,684.043,1.87409,189,3.61927,0.513228,0
4547,12.4575,696.043,1.90697,189,3.68277,0.513228,0
4548,12.4603,644.04,1.76449,189,3.40762,0.513228,-2.22031e-14
4549,12.463,684.043,1.87409,189,3.61927,0.513228,2.22031e-14
4550,12.4658,684.043,1.87409,189,3.61927,0.513228,0
4551,12.4685,684.043,1.87409,189,3.61927,0.513228,0
4552,12.4712,648.04,1.77545,189,3.42879,0.513228,-2.22031e-14
4553,12.474,700.044,1.91793,189,3.70393,0.513228,2.22031e-14
4554,12.4767,672.042,1.84121,189,3.55578,0.513228,0
4555,12.4795,704.044,1.92889,189,3.7251,0.513228,0
4556,12.4822,688.043,1.88505,189,3.64044,0.513228,0
4557,12.4849,704.044,1.92889,189,3.7251,0.513228,0
4558,12.4877,692.043,1.89601,189,3.6616,0.513228,0
4559,12.4904,680.042,1.86313,189,3.59811,0.513228,0
4560,12.4932,676.042,1.85217,189,3.57694,0.513228,0
4561,12.4959,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4562,12.4986,696.043,1.90697,189,3.68277,0.513228,2.22031e-14
4563,12.5014,704.044,1.92889,189,3.7251,0.513228,0
4564,12.5041,696.043,1.90697,189,3.68277,0.513228,0
4565,12.5068,668.042,1.83025,189,3.53461,0.513228,0
4566,12.5096,700.044,1.91793,189,3.70393,0.513228,0
4567,12.5123,696.043,1.90697,189,3.68277,0.513228,0
4568,12.5151,660.041,1.80833,189,3.49228,0.513228,-2.22031e-14
4569,12.5178,692.043,1.89601,190,3.64233,0.515789,2.22031e-14
4570,12.5205,696.043,1.90697,190,3.66339,0.515789,0
4571,12.5233,696.043,1.90697,190,3.66339,0.515789,0
4572,12.526,680.042,1.86313,190,3.57917,0.515789,0
4573,12.5288,680.042,1.86313,190,3.57917,0.515789,0
4574,12.5315,680.042,1.86313,190,3.57917,0.515789,0
4575,12.5342,680.042,1.86313,190,3.57917,0.515789,0
4576,12.537,696.043,1.90697,190,3.66339,0.515789,0
4577,12.5397,692.043,1.89601,190,3.64233,0.515789,0
4578,12.5425,676.042,1.85217,190,3.55812,0.515789,0
4579,12.5452,692.043,1.89601,190,3.64233,0.515789,0
4580,12.5479,668.042,1.83025,190,3.51601,0.515789,0
4581,12.5507,676.042,1.85217,191,3.53949,0.518325,0
4582,12.5534,716.045,1.96177,191,3.74892,0.518325,0
4583,12.5562,704.044,1.92889,191,3.68609,0.518325,0
4584,12.5589,700.044,1.91793,191,3.66515,0.518325,0
4585,12.5616,668.042,1.83025,191,3.4976,0.518325,0
4586,12.5644,672.042,1.84121,191,3.51854,0.518325,0
4587,12.5671,700.044,1.91793,191,3.66515,0.518325,0
4588,12.5699,684.043,1.87409,191,3.58137,0.518325,0
4589,12.5726,700.044,1.91793,191,3.66515,0.518325,0
4590,12.5753,712.044,1.95081,191,3.72798,0.518325,0
4591,12.5781,676.042,1.85217,191,3.53949,0.518325,0
4592,12.5808,716.045,1.96177,191,3.74892,0.518325,0
4593,12.5836,664.041,1.81929,191,3.47666,0.518325,-2.22031e-14
4594,12.5863,664.041,1.81929,191,3.47666,0.518325,0
4595,12.589,672.042,1.84121,191,3.51854,0.518325,2.22031e-14
4596,12.5918,680.042,1.86313,191,3.56043,0.518325,0
4597,12.5945,716.045,1.96177,191,3.74892,0.518325,0
4598,12.5973,672.042,1.84121,191,3.51854,0.518325,0
4599,12.6,696.043,1.90697,191,3.64421,0.518325,0
4600,12.6027,704.044,1.92889,191,3.68609,0.518325,0
4601,12.6055,676.042,1.85217,191,3.53949,0.518325,0
4602,12.6082,696.043,1.90697,191,3.64421,0.518325,0
4603,12.611,692.043,1.89601,191,3.62326,0.518325,0
4604,12.6137,664.041,1.81929,191,3.47666,0.518325,-2.22031e-14
4605,12.6164,684.043,1.87409,191,3.58137,0.518325,2.22031e-14
4606,12.6192,696.043,1.90697,191,3.64421,0.518325,0
4607,12.6219,712.044,1.95081,191,3.72798,0.518325,0
4608,12.6247,684.043,1.87409,191,3.58137,0.518325,0
4609,12.6274,680.042,1.86313,191,3.56043,0.518325,0
4610,12.6301,720.045,1.97273,191,3.76987,0.518325,0
4611,12.6329,688.043,1.88505,191,3.60232,0.518325,0
4612,12.6356,696.043,1.90697,191,3.64421,0.518325,0
4613,12.6384,704.044,1.92889,191,3.68609,0.518325,0
4614,12.6411,652.041,1.78641,191,3.41383,0.518325,-2.22031e-14
4615,12.6438,680.042,1.86313,191,3.56043,0.518325,2.22031e-14
4616,12.6466,688.043,1.88505,191,3.60232,0.518325,0
4617,12.6493,672.042,1.84121,191,3.51854,0.518325,0
4618,12.6521,704.044,1.92889,191,3.68609,0.518325,0
4619,12.6548,680.042,1.86313,191,3.56043,0.518325,0
4620,12.6575,692.043,1.89601,191,3.62326,0.518325,0
4621,12.6603,684.043,1.87409,191,3.58137,0.518325,0
4622,12.663,696.043,1.90697,191,3.64421,0.518325,0
4623,12.6658,692.043,1.89601,191,3.62326,0.518325,0
4624,12.6685,704.044,1.92889,191,3.68609,0.518325,0
4625,12.6712,720.045,1.97273,191,3.76987,0.518325,0
4626,12.674,688.043,1.88505,191,3.60232,0.518325,0
4627,12.6767,684.043,1.87409,191,3.58137,0.518325,0
4628,12.6795,712.044,1.95081,191,3.72798,0.518325,0
4629,12.6822,696.043,1.90697,191,3.64421,0.518325,0
4630,12.6849,696.043,1.90697,191,3.64421,0.518325,0
4631,12.6877,704.044,1.92889,191,3.68609,0.518325,0
4632,12.6904,676.042,1.85217,191,3.53949,0.518325,0
4633,12.6932,704.044,1.92889,191,3.68609,0.518325,0
4634,12.6959,656.041,1.79737,191,3.43477,0.518325,-2.22031e-14
4635,12.6986,712.044,1.95081,191,3.72798,0.518325,2.22031e-14
4636,12.7014,704.044,1.92889,191,3.68609,0.518325,0
4637,12.7041,680.042,1.86313,191,3.56043,0.518325,0
4638,12.7068,688.043,1.88505,191,3.60232,0.518325,0
4639,12.7096,696.043,1.90697,191,3.64421,0.518325,0
4640,12.7123,680.042,1.86313,191,3.56043,0.518325,0
4641,12.7151,704.044,1.92889,191,3.68609,0.518325,0
4642,12.7178,700.044,1.91793,191,3.66515,0.518325,0
4643,12.7205,680.042,1.86313,191,3.56043,0.518325,0
4644,12.7233,704.044,1.92889,191,3.68609,0.518325,0
4645,12.726,712.044,1.95081,191,3.72798,0.518325,0
4646,12.7288,708.044,1.93985,191,3.70704,0.518325,0
4647,12.7315,692.043,1.89601,191,3.62326,0.518325,0
4648,12.7342,704.044,1.92889,191,3.68609,0.518325,0
4649,12.737,712.044,1.95081,191,3.72798,0.518325,0
4650,12.7397,700.044,1.91793,191,3.66515,0.518325,0
4651,12.7425,704.044,1.92889,191,3.68609,0.518325,0
4652,12.7452,696.043,1.90697,191,3.64421,0.518325,0
4653,12.7479,732.046,2.0056,191,3.8327,0.518325,2.22031e-14
4654,12.7507,684.043,1.87409,191,3.58137,0.518325,-2.22031e-14
4655,12.7534,704.044,1.92889,191,3.68609,0.518325,0
4656,12.7562,688.043,1.88505,191,3.60232,0.518325,0
4657,12.7589,712.044,1.95081,191,3.72798,0.518325,0
4658,12.7616,676.042,1.85217,191,3.53949,0.518325,0
4659,12.7644,692.043,1.89601,191,3.62326,0.518325,0
4660,12.7671,688.043,1.88505,191,3.60232,0.518325,0
4661,12.7699,680.042,1.86313,191,3.56043,0.518325,0
4662,12.7726,704.044,1.92889,191,3.68609,0.518325,0
